survey_id,adm0_name,adm0_iso3,adm1_pcode,adm1_name,adm2_pcode,adm2_name,round,survey_date,weight_final
19339113,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/21/2025 12:00:00 AM,0.36534049
19282063,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/18/2025 12:00:00 AM,0.2763381
19336506,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/23/2025 12:00:00 AM,0.2990022
19271944,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/17/2025 12:00:00 AM,0.83113581
19363429,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/24/2025 12:00:00 AM,0.2763381
19274416,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/17/2025 12:00:00 AM,0.21524379
19323796,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/22/2025 12:00:00 AM,0.4979893
19340225,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/23/2025 12:00:00 AM,0.21524379
19126465,Nigeria,NGA,NG008,Borno,NG008013,Jere,8,9/11/2025 12:00:00 AM,4.46834852
703817395,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/16/2025 12:00:00 AM,0.2763381
703134548,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/14/2025 12:00:00 AM,0.4979893
19340330,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/21/2025 12:00:00 AM,0.36534049
19290298,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/19/2025 12:00:00 AM,0.52099971
703219380,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/14/2025 12:00:00 AM,0.21524379
702695123,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/12/2025 12:00:00 AM,1.30188955
19271368,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/17/2025 12:00:00 AM,0.83113581
19272826,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/17/2025 12:00:00 AM,1.30188955
19362883,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/24/2025 12:00:00 AM,0.52099971
19273340,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/17/2025 12:00:00 AM,1.30188955
702992364,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/13/2025 12:00:00 AM,0.26608698
703189321,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/14/2025 12:00:00 AM,0.30173875
19322467,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/22/2025 12:00:00 AM,0.38909169
702992351,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/13/2025 12:00:00 AM,0.26608698
19125776,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/11/2025 12:00:00 AM,0.36534049
702946616,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/13/2025 12:00:00 AM,0.21496708
19290633,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/19/2025 12:00:00 AM,0.21524379
19321378,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/22/2025 12:00:00 AM,0.2763381
19289352,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/17/2025 12:00:00 AM,0.21496708
19359563,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/24/2025 12:00:00 AM,0.4979893
702852587,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/12/2025 12:00:00 AM,0.2763381
703577392,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/15/2025 12:00:00 AM,0.4979893
703790419,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/16/2025 12:00:00 AM,0.21524379
703467236,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/14/2025 12:00:00 AM,0.21496708
19282770,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/18/2025 12:00:00 AM,0.21524379
703034766,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/13/2025 12:00:00 AM,1.33668501
19274832,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/17/2025 12:00:00 AM,1.33668501
19363037,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/24/2025 12:00:00 AM,0.52099971
19363442,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/24/2025 12:00:00 AM,0.2763381
19300436,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/20/2025 12:00:00 AM,0.23733394
19363447,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/24/2025 12:00:00 AM,0.2763381
19321617,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/21/2025 12:00:00 AM,0.36534049
19312152,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/21/2025 12:00:00 AM,0.21524379
19337927,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/23/2025 12:00:00 AM,0.21496708
703541204,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/15/2025 12:00:00 AM,0.2990022
19290426,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/19/2025 12:00:00 AM,0.26608698
702914401,Nigeria,NGA,NG036,Yobe,NG036012,Nangere,8,9/13/2025 12:00:00 AM,3.48420621
19126884,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/11/2025 12:00:00 AM,0.26608698
702981135,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/13/2025 12:00:00 AM,1.30188955
19282635,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/18/2025 12:00:00 AM,0.83113581
19298973,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/19/2025 12:00:00 AM,0.83113581
703817296,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/16/2025 12:00:00 AM,0.2763381
703577284,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/15/2025 12:00:00 AM,0.4979893
19319597,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/22/2025 12:00:00 AM,0.2763381
703421109,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/15/2025 12:00:00 AM,0.4979893
19337640,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/23/2025 12:00:00 AM,0.23733394
19322170,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/21/2025 12:00:00 AM,0.36534049
702976499,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/13/2025 12:00:00 AM,0.83113581
19299474,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/20/2025 12:00:00 AM,0.38909169
19282292,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/18/2025 12:00:00 AM,0.2990022
19362679,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/24/2025 12:00:00 AM,0.26608698
19323756,Nigeria,NGA,NG002,Adamawa,NG002010,Madagali,8,9/22/2025 12:00:00 AM,3.32833453
703538516,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/15/2025 12:00:00 AM,0.30173875
19312001,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/21/2025 12:00:00 AM,0.2763381
19299582,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/20/2025 12:00:00 AM,0.23733394
702999846,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/13/2025 12:00:00 AM,0.23733394
19282092,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/18/2025 12:00:00 AM,0.23733394
19273172,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/17/2025 12:00:00 AM,1.30188955
19282806,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/18/2025 12:00:00 AM,0.21524379
703451315,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/15/2025 12:00:00 AM,0.38909169
19337471,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/23/2025 12:00:00 AM,0.2990022
19322042,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/22/2025 12:00:00 AM,0.23733394
19282820,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/18/2025 12:00:00 AM,0.36534049
19268612,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/16/2025 12:00:00 AM,0.83113581
703215135,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/14/2025 12:00:00 AM,0.30173875
19312036,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/21/2025 12:00:00 AM,0.21524379
19362674,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/24/2025 12:00:00 AM,0.21524379
19312033,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/21/2025 12:00:00 AM,0.21524379
19273658,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/17/2025 12:00:00 AM,0.83113581
19282348,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/18/2025 12:00:00 AM,0.4979893
19316044,Nigeria,NGA,NG036,Yobe,NG036001,Bade,8,9/19/2025 12:00:00 AM,3.48420621
703034682,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/13/2025 12:00:00 AM,1.33668501
703034692,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/13/2025 12:00:00 AM,1.33668501
703585401,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/15/2025 12:00:00 AM,0.21524379
19320280,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/22/2025 12:00:00 AM,0.2990022
19299672,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/20/2025 12:00:00 AM,0.26608698
19274829,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/17/2025 12:00:00 AM,1.33668501
703893052,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/16/2025 12:00:00 AM,0.26608698
703119596,Nigeria,NGA,NG036,Yobe,NG036005,Fune,8,9/14/2025 12:00:00 AM,3.48420621
19282425,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/18/2025 12:00:00 AM,0.30173875
19273659,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/17/2025 12:00:00 AM,0.83113581
19299674,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/20/2025 12:00:00 AM,0.26608698
19278619,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/18/2025 12:00:00 AM,1.30188955
19275044,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/17/2025 12:00:00 AM,1.33668501
19300485,Nigeria,NGA,NG008,Borno,NG008013,Jere,8,9/20/2025 12:00:00 AM,4.46834852
703154700,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/14/2025 12:00:00 AM,1.30188955
19318867,Nigeria,NGA,NG036,Yobe,NG036014,Potiskum,8,9/19/2025 12:00:00 AM,3.48420621
19299426,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/20/2025 12:00:00 AM,1.30188955
703577314,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/15/2025 12:00:00 AM,0.4979893
19125745,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/11/2025 12:00:00 AM,0.4979893
703227645,Nigeria,NGA,NG002,Adamawa,NG002013,Michika,8,9/12/2025 12:00:00 AM,3.32833453
703458156,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/15/2025 12:00:00 AM,0.4979893
703019084,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/13/2025 12:00:00 AM,0.21524379
703776904,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/16/2025 12:00:00 AM,0.2990022
703200761,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/14/2025 12:00:00 AM,0.2763381
19322174,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/21/2025 12:00:00 AM,0.36534049
703546767,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/15/2025 12:00:00 AM,0.52099971
703036196,Nigeria,NGA,NG002,Adamawa,NG002013,Michika,8,9/12/2025 12:00:00 AM,3.32833453
702984752,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/13/2025 12:00:00 AM,0.30173875
703400610,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/15/2025 12:00:00 AM,0.4979893
19322171,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/21/2025 12:00:00 AM,0.36534049
702932141,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/13/2025 12:00:00 AM,1.30188955
19126203,Nigeria,NGA,NG036,Yobe,NG036014,Potiskum,8,9/11/2025 12:00:00 AM,3.48420621
19272811,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/17/2025 12:00:00 AM,0.21496708
703198015,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/14/2025 12:00:00 AM,0.26608698
19273892,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/17/2025 12:00:00 AM,0.2990022
19267878,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/16/2025 12:00:00 AM,0.4979893
19311723,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/21/2025 12:00:00 AM,0.52099971
19126782,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/11/2025 12:00:00 AM,0.23733394
19362656,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/24/2025 12:00:00 AM,0.21524379
19359688,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/24/2025 12:00:00 AM,0.2990022
702985014,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/13/2025 12:00:00 AM,0.30173875
702976089,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/13/2025 12:00:00 AM,0.83113581
19336750,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/23/2025 12:00:00 AM,0.4979893
702975447,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/13/2025 12:00:00 AM,0.38909169
703791161,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/16/2025 12:00:00 AM,0.21524379
702724573,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/12/2025 12:00:00 AM,0.30173875
19290425,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/19/2025 12:00:00 AM,0.26608698
19299295,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/17/2025 12:00:00 AM,0.83113581
19318983,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/18/2025 12:00:00 AM,0.21496708
703571193,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/15/2025 12:00:00 AM,1.33668501
703760007,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/16/2025 12:00:00 AM,1.30188955
19311877,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/21/2025 12:00:00 AM,0.26608698
703156979,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/13/2025 12:00:00 AM,0.21496708
703220967,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/14/2025 12:00:00 AM,1.33668501
702973280,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/13/2025 12:00:00 AM,0.38909169
19363051,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/24/2025 12:00:00 AM,0.23733394
19268484,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/16/2025 12:00:00 AM,0.52099971
703194952,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/14/2025 12:00:00 AM,0.30173875
19290414,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/19/2025 12:00:00 AM,0.38909169
19300453,Nigeria,NGA,NG036,Yobe,NG036007,Gujba,8,9/20/2025 12:00:00 AM,3.48420621
703827675,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/16/2025 12:00:00 AM,0.23733394
19282807,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/18/2025 12:00:00 AM,0.21524379
703841931,Nigeria,NGA,NG002,Adamawa,NG002003,Ganye,8,9/16/2025 12:00:00 AM,3.32833453
19274182,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/17/2025 12:00:00 AM,0.23733394
19300256,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/20/2025 12:00:00 AM,0.21524379
703409512,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/15/2025 12:00:00 AM,0.83113581
19299444,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/18/2025 12:00:00 AM,0.21496708
19290583,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/18/2025 12:00:00 AM,0.36534049
19321165,Nigeria,NGA,NG037,Zamfara,NG037008,Kaura Namoda,8,9/22/2025 12:00:00 AM,0.41734867
703777049,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/16/2025 12:00:00 AM,1.33668501
19316210,Nigeria,NGA,NG036,Yobe,NG036001,Bade,8,9/19/2025 12:00:00 AM,3.48420621
19328919,Nigeria,NGA,NG002,Adamawa,NG002010,Madagali,8,9/22/2025 12:00:00 AM,3.32833453
19300429,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/20/2025 12:00:00 AM,0.21524379
702743038,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/12/2025 12:00:00 AM,0.26608698
19359114,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/21/2025 12:00:00 AM,0.36534049
19311883,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/21/2025 12:00:00 AM,0.26608698
703791136,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/16/2025 12:00:00 AM,0.21524379
19311866,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/21/2025 12:00:00 AM,0.23733394
19290299,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/19/2025 12:00:00 AM,0.52099971
19362690,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/24/2025 12:00:00 AM,0.26608698
19362678,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/24/2025 12:00:00 AM,0.26608698
703467301,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/14/2025 12:00:00 AM,0.21496708
19321380,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/22/2025 12:00:00 AM,0.2763381
702990704,Nigeria,NGA,NG002,Adamawa,NG002003,Ganye,8,9/12/2025 12:00:00 AM,3.32833453
19289082,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/19/2025 12:00:00 AM,0.83113581
19311634,Nigeria,NGA,NG036,Yobe,NG036010,Karasuwa,8,9/18/2025 12:00:00 AM,3.48420621
19268483,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/16/2025 12:00:00 AM,0.52099971
703034697,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/13/2025 12:00:00 AM,1.33668501
702723729,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/12/2025 12:00:00 AM,0.21496708
19338594,Nigeria,NGA,NG037,Zamfara,NG037008,Kaura Namoda,8,9/23/2025 12:00:00 AM,0.41734867
19270178,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/16/2025 12:00:00 AM,1.33668501
19336235,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/23/2025 12:00:00 AM,0.21496708
19340350,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/23/2025 12:00:00 AM,0.26608698
19274389,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/17/2025 12:00:00 AM,0.21524379
703143220,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/14/2025 12:00:00 AM,0.4979893
703764408,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/16/2025 12:00:00 AM,0.52099971
703546714,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/15/2025 12:00:00 AM,0.26608698
19311432,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/21/2025 12:00:00 AM,0.2990022
703166974,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/14/2025 12:00:00 AM,0.4979893
703517440,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/15/2025 12:00:00 AM,0.2990022
703147935,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/14/2025 12:00:00 AM,0.38909169
19318882,Nigeria,NGA,NG036,Yobe,NG036014,Potiskum,8,9/19/2025 12:00:00 AM,3.48420621
702744991,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/12/2025 12:00:00 AM,0.83113581
19321597,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/22/2025 12:00:00 AM,0.2763381
19313395,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/21/2025 12:00:00 AM,0.2763381
19289935,Nigeria,NGA,NG037,Zamfara,NG037002,Bakura,8,9/19/2025 12:00:00 AM,0.23733394
19300049,Nigeria,NGA,NG008,Borno,NG008019,Mafa,8,9/19/2025 12:00:00 AM,4.46834852
703543043,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/15/2025 12:00:00 AM,0.2990022
19268749,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/16/2025 12:00:00 AM,0.30173875
703166995,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/14/2025 12:00:00 AM,0.4979893
703841957,Nigeria,NGA,NG002,Adamawa,NG002003,Ganye,8,9/16/2025 12:00:00 AM,3.32833453
19282189,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/18/2025 12:00:00 AM,0.26608698
703555187,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/15/2025 12:00:00 AM,0.26608698
19289085,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/19/2025 12:00:00 AM,0.83113581
702914593,Nigeria,NGA,NG036,Yobe,NG036012,Nangere,8,9/13/2025 12:00:00 AM,3.48420621
19340228,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/23/2025 12:00:00 AM,0.21524379
19337703,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/23/2025 12:00:00 AM,0.2990022
19274500,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/17/2025 12:00:00 AM,0.2763381
703748923,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/16/2025 12:00:00 AM,1.30188955
19340747,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/23/2025 12:00:00 AM,0.38909169
19290617,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/19/2025 12:00:00 AM,0.21524379
703552753,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/15/2025 12:00:00 AM,0.52099971
19289969,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/18/2025 12:00:00 AM,0.21496708
703465594,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/15/2025 12:00:00 AM,0.36534049
19363039,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/24/2025 12:00:00 AM,0.52099971
702992157,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/13/2025 12:00:00 AM,0.26608698
19274418,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/17/2025 12:00:00 AM,0.21524379
19125694,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/11/2025 12:00:00 AM,0.4979893
19299671,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/20/2025 12:00:00 AM,0.26608698
703757006,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/16/2025 12:00:00 AM,0.4979893
19274148,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/17/2025 12:00:00 AM,0.26608698
19282289,Nigeria,NGA,NG037,Zamfara,NG037009,Maradun,8,9/18/2025 12:00:00 AM,0.2990022
703456207,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/15/2025 12:00:00 AM,1.30188955
702852883,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/12/2025 12:00:00 AM,0.2763381
19268840,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/16/2025 12:00:00 AM,0.83113581
702981859,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/13/2025 12:00:00 AM,0.83113581
19311727,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/21/2025 12:00:00 AM,0.52099971
19277932,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/18/2025 12:00:00 AM,0.4979893
703752454,Nigeria,NGA,NG021,Katsina,NG021032,Central Katsina 2,8,9/16/2025 12:00:00 AM,0.83113581
703160972,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/14/2025 12:00:00 AM,1.30188955
702764003,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/12/2025 12:00:00 AM,0.21524379
19281981,Nigeria,NGA,NG037,Zamfara,NG037014,Zurmi,8,9/18/2025 12:00:00 AM,0.38909169
19282824,Nigeria,NGA,NG037,Zamfara,NG037013,Tsafe,8,9/18/2025 12:00:00 AM,0.36534049
19289175,Nigeria,NGA,NG034,Sokoto,NG034002,Central Sokoto 1,8,9/19/2025 12:00:00 AM,1.30188955
703467280,Nigeria,NGA,NG037,Zamfara,NG037003,Birnin Magaji,8,9/14/2025 12:00:00 AM,0.21496708
703573517,Nigeria,NGA,NG037,Zamfara,NG037001,Anka,8,9/15/2025 12:00:00 AM,0.21524379
19282090,Nigeria,NGA,NG037,Zamfara,NG037006,Gummi,8,9/18/2025 12:00:00 AM,0.2763381
703035268,Nigeria,NGA,NG037,Zamfara,NG037012,Talata Mafara,8,9/13/2025 12:00:00 AM,0.30173875
703558027,Nigeria,NGA,NG002,Adamawa,NG002003,Ganye,8,9/15/2025 12:00:00 AM,3.32833453
19125795,Nigeria,NGA,NG034,Sokoto,NG034001,Central Sokoto 2,8,9/11/2025 12:00:00 AM,0.52099971
703496506,Nigeria,NGA,NG021,Katsina,NG021004,Northern Katsina 1,8,9/15/2025 12:00:00 AM,1.33668501
19282338,Nigeria,NGA,NG037,Zamfara,NG037007,Gusau,8,9/18/2025 12:00:00 AM,0.4979893
703892277,Nigeria,NGA,NG037,Zamfara,NG037004,Bukkuyum,8,9/16/2025 12:00:00 AM,0.26608698
